"export-world data (NetLogo 5.1.0)"
"Pac-Man Level Editor.nlogo"
"03/02/2015 22:02:11:048 +0000"

"RANDOM STATE"
"0 0 -1727483681 2 0.0 false -1817030807 672600635 -808270688 50814756 -28880817 456111062 -2031858802 1566242920 1041623989 906713773 548546755 644466677 -911724360 -2041375033 468061643 2055055950 1653688271 1314384202 -1294368449 -307018573 -1233688221 1344068627 -644516793 -1854093692 1903510603 -327928989 -1460583475 -2062209171 48685042 2021761038 -873940230 227014145 2098308918 743125530 -1748405933 22331006 -1683423730 456722072 -1919316608 -1313595798 -1093636496 -606509331 842002265 -1703804006 -2040165692 -1639231895 -270694406 1444082352 1364000688 1473422913 -593948820 505809149 -2052131180 1345489196 -220262461 1594684581 1926344947 167041552 -594881589 -2070193857 683820612 2137366390 -1539758350 -418317019 -2054790177 -229279526 832169566 1498698625 1041578813 -1237316173 1469860736 -20774815 44888152 -165412499 891561902 -1163356119 870443155 -1688835433 -162998805 1530305996 -1486400677 -1096435861 -1582892481 1251898610 -232387982 -930478388 -961203383 685856015 1357734056 -965751849 1358428085 -703650501 63163883 1813609046 47037938 -2024019201 -364194281 -579935843 1157630087 -410166779 -1448319822 1186235817 -1781423364 -1692078285 176875267 -150115434 544339312 -2101494913 1926602909 1816754862 -1076662633 -52659552 2107270632 1746377456 -909420964 -1348343600 -287715959 910198720 -290670992 -1269063874 -1787513071 168669760 -1529895837 1955050407 -230790159 -527244086 -584810260 543371538 1565918015 1778839184 2002129213 -619132946 1402031562 318619233 -753255217 -1517554940 2044016342 -50247821 1811991904 -892955818 577636452 1047388879 -782255874 -15765612 -1630112295 -1378354625 997191382 -1197465199 122962796 1097855778 -1389811571 311872191 1097278079 1159811523 -1927391249 -629552262 1938871412 -1725324763 346356350 -1203516009 -690374655 1931113753 1515042061 1554715379 736671338 -1839527308 -783975951 746505706 -1359465290 1907049229 1637617857 688602991 793156348 -1213936018 961217978 99163114 2129135704 1390066351 453508016 763545854 1730351761 -1886058625 1269259354 -693357110 1982258540 996820217 -1807160143 1980447800 1976354430 254656690 -578234679 -1605515417 -1423647454 -1008715992 1573054876 -2003057737 -1478814673 2142239402 -1407101061 -119142187 -244807772 -923106024 -50966136 -78789040 -1408335289 -1697230413 2024094247 -1633359393 1739002501 1688490925 1984622732 1810961946 42926624 1041305307 1000217370 1947680334 331308970 -1041095852 1987013104 -797792094 -219891857 1251274503 -1520038368 92653631 -1428594632 2127036576 358627910 -1720919714 -2035674687 -163332180 932307910 1173413056 -1328636147 -64458528 1631448550 -1828249788 -1927778578 1806466987 -251667762 1800004729 824256598 2135777647 87115019 -103485579 1768463180 669763179 -1187705837 -397887390 -266759635 -41448443 -145992677 -2020876526 1466917344 -361342979 1584246630 -204314346 -282585066 1213182099 1522706534 398291958 923092719 -218117740 800756935 658960354 -491852423 -2130927493 1088897170 -686742028 -1769284769 675542680 2044156418 -1962900913 1031290089 -152305410 -1309363987 149829257 -1784001220 1180574100 126288220 -1078460283 889446563 1631538870 1609163767 1573561627 170937305 -1752997956 1270511869 -887293995 -936481281 -1285942131 662837181 178565447 -1452574663 163394428 1742560817 -1121660844 -1057296695 -817547978 -656644652 -1436319178 1727740121 -1163351823 -65321978 1626182701 29245382 482392194 -1908324897 1385640105 1523374914 -197417167 -489492212 -501705261 402861231 1118170861 1366431101 -2007274024 -1746439392 1011968024 -824148824 2073605329 1116330339 -1793357039 -703886694 -2125637119 -1611024139 1399252524 343853423 -324006374 -597833318 606324816 623437032 1822200220 -1616874439 -679598256 1650521981 1226811460 622174269 -1622374081 -1251023191 1152189663 877305691 -844917122 1739772277 1528312278 -945090674 -598909806 -732531503 439469669 84869784 -1235945084 -1202118379 132775632 1758117875 78399157 229183312 -1112833229 -575901506 251454558 -1704017666 157200035 -411406846 -681313746 1662653646 -630334536 1031917706 -894373672 1786956499 1069626206 -1274070390 1836612620 1545090097 -1255914491 -274969439 696546759 399496766 1531308605 -877894324 2140119181 1456982457 1409895011 -282857770 -1494285666 -277659779 -897142882 293182291 -1299133311 1287973262 -9170719 303348259 -1088807058 -1470361480 1397452583 -312662521 941070687 -288630336 938187592 798256660 942322686 -249620083 -400880379 -1371716841 2111376539 -1132009221 1883305800 -1787711217 -1570504969 -1145862686 -886268893 1202379464 -1495151511 1732365564 176000058 1788423981 -1463741502 1145316569 -1116994749 1592263584 -664777182 1304098971 -981567970 -940554471 2115998900 -1193062919 453905596 -549496667 -1293816930 11678403 -1437118950 1587639051 2007695698 -1917940402 1471860061 1142041664 -1703589964 148304597 -1534744982 713619023 1809552777 -1635886678 736898183 649888425 1280896550 1098161266 -1652618167 -1921109258 507992286 -1408697153 232912686 -1308468925 -563016829 102232540 -67000012 -1514473348 -55457082 530994399 1840542223 1143427306 1770253339 -296688631 -1658460007 -136554979 1277569630 -1495001482 1761046408 -1289201164 830096785 132344056 -640406379 -579151290 1009851378 -216034898 1816255263 -1676363233 -1044007444 -1775194956 226307969 2004346519 1449459654 917493108 334840424 569225695 -1812927306 -1837940420 6555986 -477383083 672929805 1754491534 -1894711346 1665702241 -2023648223 -1322494129 117308321 650596381 1829620326 -1014755814 -1739298687 -1367637047 -872194452 1386039545 -869911422 333843778 -605513144 1216375531 -1945982822 -851124175 -353505355 1879780330 -298075143 13179507 -636291262 902251506 -145556420 2094760228 991068258 -49347398 1679092319 514423119 1811164850 -182255599 -1046602859 1868275332 -583152031 1271838592 -1574707407 -528547417 1539821285 -1889424746 -1074692551 -905923904 817512050 1859037726 2049995522 1298187508 -59994335 1782577501 -643863393 -1275558945 -879754753 -1662729495 -1243765294 -1887656081 -794670640 -585304071 -92431216 275312171 588035338 -1491382541 -511334103 51479317 1174658409 -1610294237 894102298 -429193737 1289004641 1001220037 1637227405 -312871956 -614833852 -1300547502 2107309564 560622640 20641394 191301142 238094665 -955140919 -1983709312 198516297 385637137 -1264858088 -1597247784 1504407068 -500766114 -1208084780 2067221857 -553098945 -208403807 40216709 -1633760606 568347351 -123566917 1749309622 -619376368 -1984740702 183169991 1559192036 -99674606 2084817146 750313549 -967147897 928852897 107646698 -1653232850 575590989 605819155 -1404047256 1902715441 1576912221 -1187957117 1587004701 -1166289173 -1049377061 121310754 -213312805 -1254151670 1375150834 -1928734991 1841729814 1803724290 -1426946140 -1275323643 969095855 977784139 -87109053 170497708 1087830947 1000116486 -1093892114 -1064163998 315376552 -1135364805 -349596473 1578834163 -1439492924 -1085933185"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","dead?","difficulty","extra-lives","level","level-over?","lives","next-bonus-in","scared","score","tool","which-ghost"
"-10","10","-10","10","0","nobody","1","""NEITHER""","-1","0","0","0","0","0","0","0","0","0","""Draw Wall""","2"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","home-pos","eaten?","powerup?","value","countdown"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","pellet-grid?"
"-10","10","105","""""","9.9","0"
"-9","10","105","""""","9.9","0"
"-8","10","105","""""","9.9","0"
"-7","10","105","""""","9.9","0"
"-6","10","105","""""","9.9","0"
"-5","10","105","""""","9.9","0"
"-4","10","105","""""","9.9","0"
"-3","10","105","""""","9.9","0"
"-2","10","105","""""","9.9","0"
"-1","10","105","""""","9.9","0"
"0","10","105","""""","9.9","0"
"1","10","105","""""","9.9","0"
"2","10","105","""""","9.9","0"
"3","10","105","""""","9.9","0"
"4","10","105","""""","9.9","0"
"5","10","105","""""","9.9","0"
"6","10","105","""""","9.9","0"
"7","10","105","""""","9.9","0"
"8","10","105","""""","9.9","0"
"9","10","105","""""","9.9","0"
"10","10","105","""""","9.9","0"
"-10","9","105","""""","9.9","0"
"-9","9","0","""""","9.9","0"
"-8","9","0","""""","9.9","0"
"-7","9","0","""""","9.9","0"
"-6","9","0","""""","9.9","0"
"-5","9","0","""""","9.9","0"
"-4","9","0","""""","9.9","0"
"-3","9","0","""""","9.9","0"
"-2","9","0","""""","9.9","0"
"-1","9","0","""""","9.9","0"
"0","9","0","""""","9.9","0"
"1","9","0","""""","9.9","0"
"2","9","105","""""","9.9","0"
"3","9","105","""""","9.9","0"
"4","9","105","""""","9.9","0"
"5","9","105","""""","9.9","0"
"6","9","105","""""","9.9","false"
"7","9","105","""""","9.9","false"
"8","9","105","""""","9.9","false"
"9","9","105","""""","9.9","false"
"10","9","105","""""","9.9","false"
"-10","8","105","""""","9.9","0"
"-9","8","0","""""","9.9","0"
"-8","8","105","""""","9.9","0"
"-7","8","105","""""","9.9","0"
"-6","8","105","""""","9.9","0"
"-5","8","105","""""","9.9","0"
"-4","8","105","""""","9.9","false"
"-3","8","105","""""","9.9","0"
"-2","8","105","""""","9.9","0"
"-1","8","105","""""","9.9","0"
"0","8","105","""""","9.9","0"
"1","8","0","""""","9.9","false"
"2","8","105","""""","9.9","0"
"3","8","105","""""","9.9","0"
"4","8","105","""""","9.9","0"
"5","8","105","""""","9.9","0"
"6","8","105","""""","9.9","false"
"7","8","105","""""","9.9","false"
"8","8","105","""""","9.9","false"
"9","8","105","""""","9.9","false"
"10","8","105","""""","9.9","false"
"-10","7","105","""""","9.9","0"
"-9","7","0","""""","9.9","0"
"-8","7","105","""""","9.9","0"
"-7","7","105","""""","9.9","0"
"-6","7","105","""""","9.9","0"
"-5","7","105","""""","9.9","0"
"-4","7","105","""""","9.9","false"
"-3","7","105","""""","9.9","0"
"-2","7","105","""""","9.9","0"
"-1","7","105","""""","9.9","0"
"0","7","105","""""","9.9","0"
"1","7","0","""""","9.9","false"
"2","7","105","""""","9.9","0"
"3","7","105","""""","9.9","0"
"4","7","105","""""","9.9","0"
"5","7","105","""""","9.9","0"
"6","7","105","""""","9.9","false"
"7","7","105","""""","9.9","false"
"8","7","105","""""","9.9","false"
"9","7","105","""""","9.9","false"
"10","7","105","""""","9.9","false"
"-10","6","105","""""","9.9","0"
"-9","6","0","""""","9.9","0"
"-8","6","105","""""","9.9","0"
"-7","6","105","""""","9.9","0"
"-6","6","105","""""","9.9","false"
"-5","6","105","""""","9.9","false"
"-4","6","105","""""","9.9","false"
"-3","6","105","""""","9.9","false"
"-2","6","105","""""","9.9","0"
"-1","6","0","""""","9.9","false"
"0","6","0","""""","9.9","false"
"1","6","0","""""","9.9","false"
"2","6","0","""""","9.9","false"
"3","6","0","""""","9.9","false"
"4","6","105","""""","9.9","0"
"5","6","105","""""","9.9","0"
"6","6","105","""""","9.9","false"
"7","6","105","""""","9.9","false"
"8","6","105","""""","9.9","false"
"9","6","105","""""","9.9","false"
"10","6","105","""""","9.9","false"
"-10","5","105","""""","9.9","0"
"-9","5","0","""""","9.9","0"
"-8","5","105","""""","9.9","0"
"-7","5","105","""""","9.9","false"
"-6","5","105","""""","9.9","false"
"-5","5","105","""""","9.9","false"
"-4","5","105","""""","9.9","false"
"-3","5","105","""""","9.9","false"
"-2","5","105","""""","9.9","false"
"-1","5","0","""""","9.9","false"
"0","5","105","""""","9.9","false"
"1","5","0","""""","9.9","0"
"2","5","105","""""","9.9","0"
"3","5","0","""""","9.9","0"
"4","5","105","""""","9.9","0"
"5","5","105","""""","9.9","0"
"6","5","105","""""","9.9","false"
"7","5","105","""""","9.9","false"
"8","5","105","""""","9.9","false"
"9","5","105","""""","9.9","false"
"10","5","105","""""","9.9","false"
"-10","4","105","""""","9.9","0"
"-9","4","0","""""","9.9","0"
"-8","4","105","""""","9.9","0"
"-7","4","105","""""","9.9","false"
"-6","4","105","""""","9.9","false"
"-5","4","105","""""","9.9","false"
"-4","4","105","""""","9.9","false"
"-3","4","105","""""","9.9","false"
"-2","4","105","""""","9.9","false"
"-1","4","0","""""","9.9","false"
"0","4","105","""""","9.9","false"
"1","4","0","""""","9.9","false"
"2","4","105","""""","9.9","0"
"3","4","0","""""","9.9","0"
"4","4","105","""""","9.9","0"
"5","4","105","""""","9.9","0"
"6","4","105","""""","9.9","0"
"7","4","105","""""","9.9","0"
"8","4","105","""""","9.9","0"
"9","4","105","""""","9.9","0"
"10","4","105","""""","9.9","0"
"-10","3","105","""""","9.9","0"
"-9","3","0","""""","9.9","0"
"-8","3","105","""""","9.9","0"
"-7","3","105","""""","9.9","0"
"-6","3","105","""""","9.9","false"
"-5","3","105","""""","9.9","false"
"-4","3","105","""""","9.9","false"
"-3","3","105","""""","9.9","false"
"-2","3","105","""""","9.9","false"
"-1","3","0","""""","9.9","false"
"0","3","105","""""","9.9","false"
"1","3","0","""""","9.9","false"
"2","3","105","""""","9.9","0"
"3","3","0","""""","9.9","0"
"4","3","105","""""","9.9","0"
"5","3","105","""""","9.9","0"
"6","3","105","""""","9.9","0"
"7","3","105","""""","9.9","0"
"8","3","105","""""","9.9","0"
"9","3","105","""""","9.9","0"
"10","3","105","""""","9.9","0"
"-10","2","105","""""","9.9","0"
"-9","2","0","""""","9.9","0"
"-8","2","105","""""","9.9","0"
"-7","2","105","""""","9.9","0"
"-6","2","105","""""","9.9","false"
"-5","2","105","""""","9.9","false"
"-4","2","0","""""","9.9","false"
"-3","2","0","""""","9.9","false"
"-2","2","0","""""","9.9","false"
"-1","2","0","""""","9.9","false"
"0","2","105","""""","9.9","false"
"1","2","0","""""","9.9","0"
"2","2","105","""""","9.9","0"
"3","2","0","""""","9.9","0"
"4","2","105","""""","9.9","0"
"5","2","105","""""","9.9","0"
"6","2","105","""""","9.9","0"
"7","2","105","""""","9.9","0"
"8","2","105","""""","9.9","0"
"9","2","105","""""","9.9","0"
"10","2","105","""""","9.9","0"
"-10","1","105","""""","9.9","0"
"-9","1","0","""""","9.9","0"
"-8","1","105","""""","9.9","0"
"-7","1","105","""""","9.9","0"
"-6","1","105","""""","9.9","false"
"-5","1","105","""""","9.9","false"
"-4","1","0","""""","9.9","false"
"-3","1","105","""""","9.9","false"
"-2","1","105","""""","9.9","false"
"-1","1","0","""""","9.9","false"
"0","1","105","""""","9.9","false"
"1","1","0","""""","9.9","false"
